4.349886583071294, -3.2112820343518256, 17.465557623045026, -8.70119127611475, 43.25334710044139, -30.64268864134847, 1000
-25.5306191332641, -6.907489803043498, 43.586110704257806, -3.9472805332270267, 20.52103122629344, 30.795762281068416, 1000
-0.3962695585146947, -20.130101075457183, 37.87229887930462, 7.977498411643358, 17.50425677486832, 8.878556206104326, 1000
-19.971131114888763, -10.557835503771907, 22.990940074388742, -49.666096098676384, 19.974616611623187, 21.327776932876585, 1000
-31.879295992628197, -19.962797031801816, -1.3562354499049634, 19.526648118537672, 38.6432502289082, -4.353776401959042, 1000
32.230778165452776, 41.75133535360567, 24.434174675715635, 33.63128765071145, -4.958537431455556, 19.590343865700433, 1000
15.90156982775721, 23.887964634434724, -6.39730203461183, -33.542120628447655, -14.27877732895162, -43.417078414037334, 1000
43.73649084151663, -30.52722973371288, -15.781221778887955, -35.214741130238856, 37.802625126304555, -5.672967944589002, 1000
47.02373118922849, 30.38643839901589, 27.690820253278925, 15.979222827458683, 46.179907573272715, -23.6560793898433, 1000
24.829231125972306, -25.517365413262127, 37.04582861366935, 29.443865913119016, 11.064749024311936, 11.413360519801374, 1000
